0,0,S,4,0,2760
0,1,S,0,0,1423
0,2,S,3,0,1351
0,3,S,1,0,1280
0,4,O,2,0,1344
0,5,O,8,0,1004
0,6,S,5,0,732
0,7,O,6,0,776
0,8,O,7,0,952
0,9,S,5,0,760
0,10,S,4,0,768
0,11,S,5,0,832
0,12,S,0,0,872
0,13,O,2,0,752
0,14,O,8,0,808
0,15,O,0,0,1384
0,16,S,5,0,728
0,17,S,4,0,912
0,18,S,1,0,728
0,19,S,5,0,679
1,0,U,4,0,2167
1,1,B,0,0,1136
1,2,U,3,0,3664
1,3,U,0,0,744
1,4,U,6,0,1152
1,5,U,1,0,2224
1,6,B,2,0,1288
1,7,U,0,0,1120
1,8,U,4,0,1120
1,9,U,3,0,1064
1,10,U,2,0,1096
1,11,U,4,0,1447
1,12,B,5,0,2072
1,13,U,1,0,984
1,14,B,4,0,1183
1,15,U,6,0,1264
1,16,U,5,0,704
1,17,B,1,0,1056
1,18,B,4,0,1608
1,19,B,1,0,1072
2,0,S,3,0,1063
2,1,B,3,0,1384
2,2,S,2,0,648
2,3,U,4,0,1120
2,4,O,7,0,984
2,5,U,0,0,1392
2,6,S,4,0,1032
2,7,U,4,0,1328
2,8,O,1,0,1744
2,9,B,2,0,912
2,10,O,5,0,808
2,11,U,5,0,816
2,12,S,2,0,648
2,13,U,3,0,1104
2,14,S,0,0,776
2,15,B,5,0,872
2,16,S,3,0,687
2,17,U,1,0,1071
2,18,O,1,0,696
2,19,B,2,0,1280
2,20,O,6,0,664
2,21,B,4,0,872
2,22,O,7,0,736
2,23,B,5,0,1376
2,24,O,5,0,712
2,25,B,0,0,1384
2,26,O,4,0,824
2,27,B,2,0,1088
2,28,S,2,0,800
2,29,U,0,0,872
2,30,S,4,0,1352
2,31,U,2,0,840
2,32,S,1,0,824
2,33,U,1,0,784
2,34,S,0,0,800
2,35,B,6,0,1391
2,36,S,1,0,696
2,37,U,2,0,1351
2,38,S,5,0,696
2,39,U,4,0,896
3,0,O,1,0,1072
3,1,B,5,0,1967
3,2,S,4,0,759
3,3,B,0,0,1400
3,4,S,5,0,760
3,5,U,3,0,1464
3,6,O,2,0,760
3,7,B,2,0,1008
3,8,S,0,0,664
3,9,U,1,0,680
3,10,S,4,0,600
3,11,U,2,0,1152
3,12,O,0,0,728
3,13,U,3,0,880
3,14,O,3,0,784
3,15,U,0,0,1160
3,16,S,5,0,744
3,17,B,6,0,1376
3,18,S,0,0,696
3,19,B,5,0,879
3,20,S,2,0,640
3,21,U,3,0,935
3,22,O,6,0,751
3,23,B,4,0,1032
3,24,O,5,0,816
3,25,U,1,0,808
3,26,S,4,0,744
3,27,B,2,0,1240
3,28,O,1,0,1192
3,29,B,5,0,960
3,30,O,7,0,1024
3,31,U,3,0,800
3,32,S,5,0,792
3,33,B,2,0,1400
3,34,O,6,0,752
3,35,B,5,0,864
3,36,O,0,0,832
3,37,U,4,0,824
3,38,S,1,0,704
3,39,B,5,0,968
4,0,O,0,0,1464
4,1,S,1,0,759
4,2,S,3,0,752
4,3,O,5,0,736
4,4,S,2,0,752
4,5,S,1,0,752
4,6,S,2,0,1144
4,7,O,0,0,896
4,8,S,2,0,1059
4,9,O,4,0,661
4,10,S,3,0,656
4,11,S,0,0,1224
4,12,O,3,0,848
4,13,S,4,0,768
4,14,S,3,0,664
4,15,O,6,0,776
4,16,O,8,0,664
4,17,S,2,0,672
4,18,O,4,0,791
4,19,O,0,0,1088
5,0,S,4,0,1400
5,1,B,1,0,2600
5,2,O,8,0,1176
5,3,U,0,0,1536
5,4,S,2,0,1264
5,5,U,1,1,4879
5,6,O,8,0,2047
5,7,U,4,0,3136
5,8,S,2,0,1072
5,9,B,2,0,2520
5,10,S,5,0,1616
5,11,U,0,0,1288
5,12,S,1,0,903
5,13,B,3,0,2096
5,14,O,7,0,1255
5,15,B,2,0,2568
5,16,S,3,0,1823
5,17,B,4,0,1704
5,18,O,1,0,1024
5,19,U,2,0,2176
5,20,O,5,0,1728
5,21,U,6,0,1704
5,22,O,8,0,1192
5,23,B,1,0,1896
5,24,O,4,0,1143
5,25,B,0,0,1384
5,26,S,1,0,895
5,27,U,3,0,1511
5,28,S,3,0,1400
5,29,U,4,0,1616
5,30,O,8,0,1504
5,31,B,3,0,2736
5,32,S,0,0,1304
5,33,B,5,0,1632
5,34,S,2,0,880
5,35,B,3,0,1152
5,36,O,8,0,744
5,37,B,5,0,1552
5,38,S,5,0,1775
5,39,U,2,0,2760
6,0,S,2,0,1079
6,1,U,5,0,2232
6,2,O,4,0,1120
6,3,B,2,1,2064
6,4,S,5,0,2272
6,5,U,1,0,3576
6,6,O,7,0,880
6,7,B,4,0,1136
6,8,O,3,0,1144
6,9,U,6,0,2839
6,10,O,1,0,1032
6,11,B,3,1,3559
6,12,O,0,0,1224
6,13,B,6,0,2912
6,14,S,3,0,1528
6,15,B,3,0,1752
6,16,S,2,0,712
6,17,U,2,0,1264
6,18,S,5,0,1144
6,19,U,4,0,3175
6,20,O,7,0,999
6,21,U,5,0,1656
6,22,S,3,0,856
6,23,U,6,0,2912
6,24,S,2,0,848
6,25,B,4,0,2592
6,26,O,6,0,1000
6,27,U,5,0,2144
6,28,S,0,0,912
6,29,B,3,0,1976
6,30,O,8,0,1087
6,31,U,0,0,1343
6,32,S,4,0,1064
6,33,U,2,0,1392
6,34,O,1,0,1064
6,35,B,1,0,2144
6,36,S,0,0,1400
6,37,B,4,0,2368
6,38,O,4,0,976
6,39,B,0,0,1160
ann.bouchet@belfius.be,TC55,
