0,0,S,2,0,1335
0,1,S,6,0,1144
0,2,O,0,0,1344
0,3,S,1,0,952
0,4,O,3,0,935
0,5,S,1,0,767
0,6,O,6,0,968
0,7,O,1,0,1065
0,8,S,2,0,800
0,9,O,3,0,1023
0,10,S,4,0,1200
0,11,O,1,0,767
0,12,O,0,0,920
0,13,O,3,0,680
0,14,O,0,0,601
0,15,S,6,0,655
0,16,S,4,0,1616
0,17,O,3,0,696
0,18,O,6,0,1088
0,19,O,4,0,704
1,0,B,5,0,1568
1,1,U,6,0,1224
1,2,B,3,0,1960
1,3,U,0,0,1136
1,4,B,6,0,1936
1,5,B,2,0,1392
1,6,B,5,0,1584
1,7,U,3,0,960
1,8,B,5,0,839
1,9,B,1,0,2127
1,10,B,3,0,1049
1,11,B,6,0,799
1,12,B,4,0,785
1,13,U,1,0,680
1,14,B,0,1,1632
1,15,U,5,0,2744
1,16,B,4,0,1144
1,17,B,1,0,2560
1,18,B,6,0,864
1,19,B,5,1,2272
2,0,O,3,1,5055
2,1,B,6,0,2662
2,2,O,0,0,1569
2,3,U,3,0,1143
2,4,S,5,0,1104
2,5,U,1,0,1481
2,6,O,3,0,864
2,7,B,3,0,2544
2,8,O,7,0,967
2,9,B,5,0,1033
2,10,O,4,0,863
2,11,B,1,0,1049
2,12,O,3,0,984
2,13,U,4,0,1151
2,14,O,0,0,1001
2,15,B,6,0,1167
2,16,O,4,0,825
2,17,B,4,0,1535
2,18,S,7,0,1056
2,19,B,2,0,968
2,20,S,0,0,857
2,21,B,6,0,1030
2,22,S,1,0,951
2,23,B,2,0,1936
2,24,O,3,0,975
2,25,U,1,0,865
2,26,O,1,0,879
2,27,U,6,0,1152
2,28,S,3,0,856
2,29,U,2,0,1463
2,30,S,7,0,864
2,31,B,5,1,3537
2,32,O,2,0,968
2,33,B,3,0,2215
2,34,O,0,0,720
2,35,B,5,0,912
2,36,S,1,0,1231
2,37,U,1,0,1088
2,38,S,2,0,953
2,39,B,0,0,1367
3,0,O,1,0,1071
3,1,U,6,0,1040
3,2,S,4,0,704
3,3,U,2,0,1072
3,4,S,3,0,720
3,5,U,3,0,823
3,6,S,5,0,912
3,7,B,2,0,1247
3,8,O,3,0,833
3,9,B,3,0,1096
3,10,S,5,0,1783
3,11,B,4,0,2241
3,12,O,6,0,743
3,13,U,1,0,1009
3,14,O,1,0,1079
3,15,B,0,0,1489
3,16,S,3,0,968
3,17,B,1,0,1200
3,18,O,6,0,1184
3,19,B,5,0,1536
3,20,S,7,0,1127
3,21,U,0,0,1080
3,22,S,2,0,1367
3,23,B,5,0,1681
3,24,O,5,0,944
3,25,U,4,0,1496
3,26,S,3,0,775
3,27,B,6,0,887
3,28,O,6,0,1009
3,29,B,1,0,1736
3,30,O,7,0,1056
3,31,B,0,0,1415
3,32,S,6,0,1017
3,33,U,2,0,2112
3,34,S,3,0,640
3,35,U,1,0,1008
3,36,O,4,0,1023
3,37,U,3,0,1193
3,38,O,3,0,1280
3,39,U,1,0,1271
4,0,O,2,0,1256
4,1,O,7,0,951
4,2,O,2,0,928
4,3,S,4,0,737
4,4,O,0,0,895
4,5,S,4,0,737
4,6,S,1,0,888
4,7,O,4,0,752
4,8,S,7,0,936
4,9,O,5,0,1143
4,10,S,6,0,1056
4,11,S,4,0,2968
4,12,S,3,0,831
4,13,O,2,0,807
4,14,O,5,0,721
4,15,O,4,0,639
4,16,O,1,0,753
4,17,O,4,0,600
4,18,S,2,0,647
4,19,S,1,0,656
5,0,O,4,0,2984
5,1,U,4,0,1111
5,2,O,5,0,1320
5,3,U,0,0,1849
5,4,S,0,0,1007
5,5,B,6,0,2088
5,6,S,4,0,1273
5,7,B,4,0,2519
5,8,O,3,0,1112
5,9,B,5,0,1793
5,10,S,2,0,1007
5,11,B,0,0,1136
5,12,S,3,0,880
5,13,U,5,0,2345
5,14,S,6,0,1056
5,15,B,4,0,1280
5,16,S,1,0,768
5,17,B,0,0,1223
5,18,S,0,0,736
5,19,U,3,0,1240
5,20,O,6,0,871
5,21,U,5,0,1352
5,22,S,4,0,1208
5,23,U,4,0,1112
5,24,O,6,0,1000
5,25,U,6,0,1176
5,26,S,5,0,1352
5,27,U,1,0,2024
5,28,S,6,0,2145
5,29,U,0,0,1128
5,30,S,5,0,1328
5,31,U,5,0,1879
5,32,O,3,0,856
5,33,U,6,0,1041
5,34,S,7,0,1048
5,35,B,3,0,1167
5,36,O,6,0,1904
5,37,U,0,0,904
5,38,S,3,0,920
5,39,U,3,0,1241
6,0,O,0,0,935
6,1,B,3,0,1151
6,2,O,7,0,991
6,3,U,6,0,1337
6,4,O,1,0,736
6,5,B,5,0,1600
6,6,O,4,0,848
6,7,U,1,0,1024
6,8,S,5,0,919
6,9,U,4,0,1256
6,10,O,7,0,968
6,11,U,5,0,1177
6,12,O,0,0,847
6,13,B,2,0,992
6,14,S,3,0,888
6,15,U,1,0,1313
6,16,S,7,0,1160
6,17,B,2,1,4911
6,18,O,0,0,1296
6,19,U,0,0,1080
6,20,S,5,0,985
6,21,B,2,0,3448
6,22,S,7,0,734
6,23,U,0,0,1169
6,24,S,4,0,839
6,25,U,5,0,1609
6,26,S,7,0,1159
6,27,U,0,0,1497
6,28,S,1,0,912
6,29,B,2,0,1656
6,30,S,0,0,799
6,31,B,6,0,1424
6,32,S,1,0,809
6,33,B,2,0,1191
6,34,S,7,0,817
6,35,U,5,0,1216
6,36,S,0,0,1120
6,37,B,0,0,1239
6,38,O,5,0,936
6,39,U,5,0,1257
dkuhlman@axiomcp.com,QC85,
